ID,X,Y,size,production,is_outdoor,is_commercial,multisite
4168,752521.055097059,6498253.25673006,24,Fa,1,0,0
4169,998898.582625554,6559603.62278771,5259,Fa,0,1,27
4170,861676.916747394,6417641.87509942,11334,Fa,0,1,88
4171,1006257.39040151,6552838.8366281,6,Fi,1,0,0
4172,739324.827848972,6466747.02531444,453,Fi,0,1,0
4173,653884.120437025,6394904.20862197,6,Fi,1,0,0
4174,950323.542271188,6466517.37324416,73,FaFi,0,1,0
4175,993250.056955032,6582333.35842869,6,Fi,1,0,0
4176,894535.713285321,6554908.9031819,2018,Fi,0,1,0
4177,980259.671201254,6563420.25879181,7,Fi,1,0,0
4178,909259.206613941,6451007.43058059,2,Fi,1,0,0
4179,920323.337710389,6445413.06957056,12,Fa,1,0,0
4180,799088.740025701,6470319.60367704,7,Fi,0,0,0
4181,753963.366367251,6428256.31672525,4,Fi,1,0,0
4182,814408.99574924,6365060.3825332,2,Fi,0,0,0
4183,939690.228520962,6544692.72098807,141,FaFi,0,1,0
4184,955977.328469149,6514602.4700092,42,FaFi,0,0,0
4185,750382.677216543,6492742.67638731,3,Fi,0,0,0
4186,874122.752333612,6410962.37509383,4,Fi,1,0,0
4187,773642.091156243,6519282.60590002,74,Fi,0,1,0
4188,734909.846235321,6484653.84669127,4,Fi,0,0,0
4189,893708.056044059,6386731.31054615,645,Fa,0,1,0
4190,864258.792800737,6385152.90392354,27,FaFi,0,1,0
4191,979633.335274798,6522787.36355686,2,Fi,1,0,0
4192,657221.416622045,6448074.19518483,1125,Fi,1,1,0
4193,793953.483135767,6385292.28573501,1,Fi,1,0,0
4194,904499.6130434,6447263.09975912,7,Fi,1,0,0
4195,924361.600701551,6446927.51102741,546,Fi,0,1,0
4196,741673.678487833,6469715.4491242,7,Fi,1,0,0
4197,881400.420988362,6529736.25221517,602,FaFi,0,1,46
4198,665268.743359333,6411284.8881422,5,Fi,1,0,0
4199,790752.148416254,6360838.85065733,5,Fi,0,0,0
4200,714662.337198294,6610554.19360108,3,Fi,0,0,0
4201,914619.310157634,6570808.53841962,8,Fi,0,0,0
4202,904396.473546581,6543221.20915144,1,Fi,1,0,0
4203,733002.074215005,6432683.06870154,7,Fi,0,0,0
4204,801061.126556893,6555411.71587553,15244,Fa,0,1,2
4205,893732.906264803,6360484.16051235,6,Fi,1,0,0
4206,668633.980632253,6513191.20302253,2,Fi,1,0,0
4207,915022.800060983,6423713.74042093,61,FaFi,0,1,0
4208,666451.630834436,6457408.15293183,45,FaFi,0,1,0
4209,910025.856079937,6472667.07707238,7,Fi,0,0,0
4210,886422.271656585,6472789.05740226,758,Fi,0,1,0
4211,993243.709240832,6554964.20388905,15,Fi,0,0,0
4212,775065.959990563,6508326.65257191,7,Fi,1,0,0
4213,910094.29653817,6566294.13579197,24,FaFi,0,1,0
4214,815351.040212508,6523994.36113927,3,Fi,1,0,0
4215,771797.742583986,6405496.07035403,6,Fi,0,0,0
4216,657050.335345994,6525174.40577686,3,Fi,0,0,0
4217,642652.540603564,6190116.36131154,289,FaFi,0,1,0
4218,658896.89649126,6199652.6210546,882,FaFi,0,1,0
4219,693362.841264213,6393437.9274205,554,Fi,0,1,113
4220,660550.076592359,6315482.11626985,3161,Fa,0,1,0
4221,560465.602657335,6222705.3124977,7,Fi,1,0,0
4222,625632.261236758,6280353.47552077,7252,Fa,0,1,69
4223,731873.531577917,6332635.52093609,158,Fi,0,1,0
4224,477509.732814499,6191032.24544639,2108,Fi,1,1,5
4225,702824.091112853,6281832.62868099,8,Fi,1,0,0
4226,809561.13490258,6352301.96636683,2,Fi,0,1,0
4227,468917.43732181,6262151.92190191,8,Fi,0,0,0
4228,774083.215604722,6367457.9436769,1722,Fi,0,1,33
4229,643769.214733616,6314999.31766919,572,Fi,0,1,0
4230,698967.652773996,6284644.03778867,2,Fi,1,0,0
4231,717982.793748829,6403932.91542369,1445,Fi,1,1,0
4232,647018.903043626,6273729.22874633,6,Fi,0,0,0
4233,591245.685275025,6406397.88923621,3,Fi,1,0,0
4234,638903.169855693,6255252.20525056,495,Fi,0,1,0
4235,622237.627138639,6258315.52925298,1896,Fa,0,1,122
4236,643283.982452234,6361084.55669493,576,FaFi,0,1,0
4237,690232.517303245,6301411.35538796,956,Fi,0,1,0
4238,653692.646305323,6192538.53769655,2605,Fi,0,1,0
4239,730202.185909222,6353832.9382903,1171,Fa,0,1,0
4240,684509.004554719,6307593.12135802,1285,Fi,1,1,104
4241,748677.13256961,6314225.92206775,841,Fi,0,1,0
4242,730289.265893905,6274750.00223229,1118,FaFi,0,1,0
4243,828658.473998334,6319122.12423984,24345,Fa,0,1,7
4244,694334.810381838,6259936.19923827,581,Fi,0,1,14
4245,595777.054788419,6371788.75605396,320,FaFi,0,1,0
4246,508453.163654878,6279908.22060036,29,Fi,1,1,0
4247,483763.034439756,6211737.78700998,3,Fi,1,0,0
4248,766492.718151102,6405397.29186952,1056,FaFi,0,1,0
4249,652845.998975963,6177718.46994474,2841,FaFi,0,1,0
4250,722813.176953492,6280263.85775378,196,FaFi,0,1,0
4251,603509.43331922,6400275.84790087,431,Fi,0,1,0
4252,641359.883683701,6317162.72986938,273,FaFi,0,1,0
4253,565792.313759114,6369211.52119079,8084,Fa,0,1,14
4254,727458.813485292,6326885.01900489,734,FaFi,0,1,0
4255,576173.799959352,6419419.53727532,293,Fi,1,1,0
4256,649245.478510492,6339179.73418832,1027,FaFi,0,1,0
4257,592871.011030253,6362584.69159925,518,FaFi,0,1,113
4258,627494.084704032,6425888.84763383,1142,Fi,0,1,109
4259,758170.128652869,6264230.058736,5,Fi,1,0,0
4260,763678.105440446,6364801.34089342,1187,Fi,0,1,0
4261,825920.496161383,6330825.11545877,996,FaFi,0,1,0
4262,762634.367775811,6370899.50000992,8,Fi,1,0,0
4263,653612.607836737,6322304.94181474,385,FaFi,0,1,0
4264,620487.639969358,6355815.21436373,30,FaFi,1,0,0
4265,756788.403101443,6308229.52636818,119,Fi,0,1,0
4266,626558.874528391,6340025.36421852,1302,Fi,0,1,0
4267,712664.761906829,6380538.59581026,5,Fi,1,0,0
4268,463682.209741786,6282507.65381521,6,Fi,1,0,0
4269,799652.208697685,6300526.06126,13,Fi,1,0,0
4270,745772.413273132,6291252.80477589,86,FaFi,0,1,84
4271,760561.174529086,6286765.47544252,266,Fi,0,1,0
4272,446369.535181167,6201645.35116306,952,Fi,0,1,0
4273,677683.854039324,6211697.67255682,319,FaFi,0,1,35
4274,652435.884603314,6219793.36362408,275,FaFi,0,1,0
4275,605084.195497154,6314342.27970441,2,Fi,1,0,0
4276,613831.878566538,6380401.6703705,74,Fi,0,1,0
4277,659246.242169578,6252611.66354662,176,Fi,0,1,0
4278,574898.087823562,6180241.47818576,1728,FaFi,0,1,0
4279,481551.191630383,6277131.23346481,1365,Fi,0,1,11
4280,603303.154616493,6212632.61720581,48,Fa,1,0,0
4281,645957.072219992,6353040.66910673,335,Fi,0,1,0
4282,757123.479595914,6376386.84231855,2901,FaFi,0,1,85
4283,634027.449293626,6202708.75233043,724,FaFi,0,1,105
4284,497341.859294007,6271954.20434179,1039,FaFi,0,1,0
4285,598587.120512855,6333037.86319886,13,Fi,0,1,0
4286,694087.882705011,6263435.37542489,298,FaFi,0,1,0
4287,574236.20202011,6181653.57832866,5,Fi,0,0,0
4288,608118.752298548,6198212.96189386,13137,Fa,0,1,22
4289,819977.087985385,6343672.73113949,62,Fi,1,1,0
4290,573605.743306237,6172342.20011193,4,Fi,1,0,0
4291,794891.854865684,6319193.53451964,490,FaFi,0,1,0
4292,696238.713308283,6200378.81667694,18,FaFi,1,0,0
4293,797840.824608886,6337245.9018891,853,FaFi,0,1,25
4294,554653.015805072,6225393.08749604,106,Fi,0,1,0
4295,645686.454913031,6208130.97369855,24,FaFi,1,0,0
4296,643775.017681623,6214488.26621523,9235,Fa,0,1,107
4297,729032.367778401,6384802.16549108,9,Fi,1,0,0
4298,472697.486839384,6193001.39923115,653,Fi,1,1,4
4299,727747.667204966,6253077.48796055,727,Fa,0,1,0
4300,642248.095599232,6204577.66576446,213,FaFi,0,1,45
4301,685750.052027917,6219986.42381521,499,Fi,1,1,0
4302,672267.344161543,6255968.56848892,1778,FaFi,0,1,0
4303,462707.783617766,6204219.38747453,588,FaFi,0,1,0
4304,548651.147996988,6224545.04214092,1528,FaFi,0,1,68
4305,772652.092440059,6345495.74452551,760,Fi,0,1,0
4306,748469.095051337,6296359.99782044,582,FaFi,0,1,94
4307,526277.141206983,6218453.83740213,141,Fi,1,1,0
4308,705942.036819448,6275159.72464669,486,Fi,0,1,0
4309,682191.115789815,6379502.11087946,4,Fi,0,0,0
4310,802371.654624495,6305455.13817914,72,FaFi,0,1,0
4311,554497.794347963,6286656.33349395,424,Fi,1,1,2
4312,686621.246066757,6271090.58700126,11,FaFi,1,1,0
4313,608809.382848852,6388078.79637884,783,FaFi,0,1,107
4314,462741.718429071,6314504.09541533,560,FaFi,0,1,0
4315,718261.837325212,6336600.32939251,328,Fi,0,1,0
4316,631364.249113408,6414780.64172554,51,Fi,1,1,0
4317,508489.066983277,6221651.87929989,5,Fi,0,0,0
4318,717339.02055014,6371509.17874419,3,Fi,1,0,0
4319,750590.337020261,6307136.74708242,548,Fi,0,1,0
4320,602170.96462396,6370314.84354025,1451,FaFi,0,1,87
4321,666343.723662039,6146462.75542994,4,Fi,1,0,0
4322,576652.902525728,6225170.06782376,12,Fa,1,0,0
4323,591649.042000634,6176589.24145363,1853,Fi,0,1,0
4324,538130.559900242,6315340.11147759,1253,FaFi,0,1,28
4325,715248.777277698,6334854.00412199,932,Fi,0,1,0
4326,640242.638004556,6183971.40657791,322,FaFi,0,1,0
4327,780537.12314428,6358363.63282016,160,Fi,0,1,0
4328,755110.565674763,6390265.71334172,434,FaFi,0,1,0
4329,645818.34037929,6313181.67044318,254,Fi,1,1,0
4330,673678.197902912,6222599.65118926,95,FaFi,0,1,45
4331,499143.712613572,6226238.96122811,457,FaFi,0,1,0
4332,771671.266901001,6292750.18915959,760,Fi,0,1,15
4333,559960.984220271,6225350.74338217,579,Fi,0,1,86
4334,666532.697394343,6382729.28670071,3251,FaFi,0,1,0
4335,532077.221404206,6209854.48903843,162,Fi,0,1,82
4336,827761.74063663,6329284.6088761,232,Fi,0,1,0
4337,778182.622502085,6318987.49783835,1910,Fi,0,1,0
4338,754833.515924281,6354661.72422548,5,Fi,1,0,0
4339,543592.05056462,6193420.11325812,8031,Fa,0,1,13
4340,749168.707589937,6398830.62205435,399,FaFi,0,1,0
4341,601078.735186419,6362502.00468499,811,FaFi,0,1,0
4342,644459.220283406,6393451.93943225,1312,Fi,0,1,18
4343,600455.628925421,6208036.16980102,12,FaFi,0,0,0
4344,608496.815265128,6373974.39484989,1,Fi,1,0,0
4345,603966.59227003,6370389.93026686,1220,Fi,0,1,41
4346,574624.414893393,6219415.19165547,881,Fi,0,1,63
4347,645527.83474691,6257356.73788392,533,FaFi,1,1,103
4348,705450.994652123,6152974.1861333,331,FaFi,0,1,0
4349,552476.046480382,6351136.73381366,6,Fi,1,0,0
4350,815919.99243059,6325250.70108152,936,FaFi,0,1,0
4351,605815.515769714,6327973.57731809,5,Fi,1,0,0
4352,628563.399899037,6202400.44165569,4,Fi,1,0,0
4353,767555.287522872,6383758.50671002,138,FaFi,0,1,0
4354,637958.793396732,6177344.12148927,1637,Fi,0,1,70
4355,781906.485294378,6358411.64849615,3,Fi,0,0,0
4356,682539.362929083,6296695.6083861,922,FaFi,0,1,0
4357,663180.056764079,6164670.12683202,131,Fi,1,1,0
4358,565451.686134385,6340232.8751552,175,FaFi,0,1,60
4359,736794.819524155,6400618.22478529,226,FaFi,0,1,0
4360,603266.723516398,6172288.99957322,82,Fi,0,1,0
4361,555847.378788742,6387076.01252751,225,Fi,0,1,0
4362,709241.141895306,6335745.79684883,2834,Fi,0,1,0
4363,762407.351681145,6360887.13163444,1698,Fi,0,1,0
4364,769378.007123631,6381394.82511055,173,Fi,0,1,0
4365,503616.066776006,6202139.10768405,354,FaFi,0,1,0
4366,716181.066777866,6331690.95633225,222,FaFi,0,1,23
4367,757033.157836369,6262841.15407981,2,Fi,0,0,0
4368,644979.05546998,6154516.62845534,6,Fi,1,0,0
4369,550195.886404975,6188313.28766808,4762,Fi,0,1,8
4370,670171.110812266,6164834.46985801,6,Fi,0,0,0
4371,545857.70322115,6383545.28913507,52,Fi,0,1,0
4372,458607.063984804,6298581.80316982,5,Fi,0,0,0
4373,603996.16693079,6229871.84401779,1751,Fi,0,1,0
4374,755497.764827701,6311394.44488665,1713,FaFi,0,1,0
4375,793806.809904801,6315847.75167947,2,Fi,1,0,0
4376,608399.596415809,6212401.87148022,1682,FaFi,0,1,0
4377,732388.980718835,6320191.93525918,7674,Fa,0,1,8
4378,629100.492272223,6257610.14929121,258,Fi,0,1,0
4379,657767.302459268,6381648.2081329,6,Fi,0,0,0
4380,571075.243555424,6171119.08238004,936,Fi,0,1,0
4381,616515.324913307,6163240.97072843,250,Fi,0,1,0
4382,574686.971816208,6359384.24071564,6144,Fa,0,1,115
4383,748588.740435633,6318450.05522328,4,Fi,1,0,0
4384,659813.898103648,6148088.30727062,466,FaFi,0,1,0
4385,569428.547199482,6382502.98423758,7976,Fa,0,1,41
4386,677853.720599132,6181312.03672181,5720,Fi,0,1,0
4387,563669.624497728,6204536.5511476,2906,FaFi,1,1,0
4388,781799.490307424,6342193.60192685,3,Fi,0,0,0
4389,764102.5274976,6338466.62127069,346,FaFi,1,1,0
4390,767685.515701968,6331121.07150571,9793,Fa,0,1,0
4391,630571.913996377,6177428.65173341,317,FaFi,0,1,0
4392,488876.146046371,6200620.66041622,7,Fi,1,0,0
4393,670471.532806755,6250985.62085095,3,Fi,0,0,0
4394,685875.822827651,6345000.13636342,2,Fi,1,0,0
4395,615123.595542697,6381913.08458577,384,Fi,0,1,0
4396,763424.924924685,6312623.29482438,8517,Fa,1,1,58
4397,544736.421031501,6222754.73643235,36,Fa,1,0,0
4398,452758.797967867,6196309.9573165,2193,Fi,0,1,8
4399,642976.056249743,6384950.12710341,1285,Fi,0,1,0
4400,792716.409541619,6349477.02053645,2,Fi,0,0,0
4401,700644.781260914,6281386.29590811,75,Fi,0,1,0
4402,547100.419219014,6206457.41512701,2361,Fi,0,1,0
4403,622736.441650522,6179044.48958977,982,Fi,0,1,0
4404,526127.074538344,6195934.8176752,5,Fi,1,0,0
4405,729332.085034975,6381201.98108155,66,Fi,0,1,0
4406,467046.335977941,6210730.17060711,335,Fi,0,1,0
4407,730997.250957355,6269457.39052905,12,Fi,0,0,0
4408,528556.710580687,6209250.34663287,316,FaFi,0,1,0
4409,757520.597065309,6327641.45528117,612,Fi,0,1,0
4410,763816.512175346,6360236.13825057,6,Fi,1,0,0
4411,726649.854292706,6349277.32418871,576,FaFi,0,1,0
4412,743694.96648555,6295243.55430927,262,Fi,0,1,0
4413,753140.030618907,6291167.91503629,152,Fi,0,1,0
4414,682889.856786892,6364546.810148,4,Fi,1,0,0
4415,597835.977874122,6325956.85617016,3,Fi,1,0,0
4416,602230.989982002,6356298.07374899,390,Fa,0,1,0
4417,671421.03112342,6171324.82549215,1093,FaFi,0,1,0
4418,777484.182670045,6333783.77542865,6,Fi,1,0,0
4419,594326.054633556,6211031.4515397,1169,Fi,1,1,0
4420,679136.935086294,6287991.65529533,954,FaFi,0,1,0
4421,513080.975652821,6219858.26840245,1,Fi,1,0,0
4422,477505.460218747,6232780.8980514,6,Fi,1,0,0
4423,599338.771575238,6324952.61116418,24,Fa,0,0,0
4424,612999.131146958,6180367.43387227,740,Fi,1,1,46
4425,786791.255660619,6352850.61067452,1585,FaFi,0,1,0
4426,602306.534720353,6318210.54883841,1173,FaFi,0,1,0
4427,487205.390395358,6214264.40894106,2051,Fa,0,1,69
4428,791036.021690707,6343856.22800476,899,Fi,0,1,0
4429,474509.254664426,6185649.50814655,8223,Fa,0,1,0
4430,754383.463276207,6406135.98122695,4,Fi,1,0,0
4431,483690.449561557,6259774.60060513,6,Fi,1,0,0
4432,666012.211605296,6391465.42611599,277,Fi,0,1,0
4433,821185.67696181,6350206.52768673,2324,Fa,0,1,0
4434,523311.265375799,6209899.81216102,1384,Fi,0,1,0
4435,599796.438167958,6290172.2291073,19,Fi,1,1,0
4436,751549.856940679,6374157.67949732,1100,Fi,0,1,0
4437,453125.958408302,6208173.45332756,553,FaFi,0,1,103
4438,609120.500306307,6412283.67225352,4,Fi,1,0,0
4439,766758.729548248,6325408.22834404,2287,Fi,0,1,0
4440,586774.996119429,6196499.15384707,5,Fi,1,0,0
4441,622994.248303599,6145736.61284444,382,Fi,0,1,0
4442,666872.125342509,6409484.81879246,1578,Fa,0,1,0
4443,730059.315736482,6270960.3992136,155,Fi,0,1,0
4444,678160.217684597,6210104.32338136,54,FaFi,0,0,0
4445,762116.559736772,6341963.49053043,5,Fi,1,0,0
4446,673931.894171129,6223791.38005111,1836,Fi,1,1,0
4447,751905.072601143,6323533.33886144,6,Fi,0,0,0
4448,488581.560614677,6277986.71602314,5,Fi,1,0,0
4449,658997.74026538,6308705.04391795,226,Fi,0,1,23
4450,578701.361934146,6217647.80279646,584,Fi,0,1,0
4451,465814.441889365,6196639.70734545,1175,Fi,1,1,0
4452,631074.254640765,6377964.21162496,7,Fi,1,0,0
4453,497336.011591429,6213001.11977486,266,FaFi,0,1,0
4454,776407.603847285,6344660.28306107,994,Fa,0,1,0
4455,493430.185704228,6257533.51055,823,FaFi,0,1,0
4456,821066.760940215,6338794.27799927,5,Fi,1,0,0
4457,691767.694649602,6294243.95400719,5,Fi,1,0,0
4458,533172.945802401,6211790.23087554,2,Fi,0,0,0
4459,687059.868319272,6334724.09257672,767,Fi,0,1,0
4460,660344.745846163,6392341.00006142,380,Fi,0,1,0
4461,598203.512474495,6404062.26405992,1,Fi,0,0,0
4462,556553.349407919,6221445.26287583,215,FaFi,0,1,0
4463,575593.871501139,6382631.78398116,7,Fi,1,0,0
4464,750981.943618967,6329730.29541645,201,Fa,0,1,0
4465,579675.591841619,6418104.45181434,373,FaFi,1,1,0
4466,493495.906130265,6213864.05629973,667,Fi,0,1,0
4467,627533.691522024,6261087.35195168,517,Fi,1,1,109
4468,658213.162053557,6242497.65536599,6028,Fa,0,1,53
4469,614311.916581619,6405318.89819318,112,Fi,0,1,0
4470,720578.488010613,6393971.15772639,4,Fi,1,0,0
4471,598198.914675225,6182369.06487423,9,Fi,1,0,0
4472,650942.046799947,6301759.41876651,289,FaFi,1,1,0
4473,574532.885933045,6391593.81255247,194,Fi,0,1,0
4474,487433.039796516,6248291.06770093,1230,Fa,0,1,0
4475,775475.460043766,6374285.73045636,311,FaFi,0,1,0
4476,481492.705516881,6270216.49872153,29,Fi,0,1,0
4477,814904.266729998,6346613.04240187,245,Fi,0,1,0
4478,580446.981721794,6285745.30268869,6,Fi,1,0,0
4479,628420.017198515,6193298.62583817,1530,FaFi,0,1,0
4480,710397.887782755,6270898.09401565,7152,Fa,0,1,33
4481,706370.40118753,6377693.68685322,3275,Fa,0,1,0
4482,625271.850821405,6212621.579695,328,Fi,0,1,37
4483,782820.100021561,6362296.80553515,314,Fa,0,1,0
4484,772767.354417068,6356364.73402597,9,Fi,0,0,0
4485,631267.959654313,6168689.7320039,73,FaFi,0,1,0
4486,553772.988699259,6189402.90249223,2,Fi,1,0,0
4487,547689.590766424,6383413.66449251,880,FaFi,0,1,0
4488,636049.17517479,6264868.36039463,149,FaFi,0,1,39
4489,654681.176861648,6255220.14176305,1802,Fi,1,1,0
4490,633960.052036945,6319352.57632583,6,Fi,1,0,0
4491,602929.888304099,6155693.22145951,1420,Fi,0,1,0
4492,724018.379142429,6285518.44189474,1180,Fi,1,1,109
4493,765886.62204712,6391357.88766931,332,Fi,0,1,0
4494,458185.937251649,6259314.12967309,4302,Fa,0,1,0
4495,569816.31125673,6410729.01046664,4,Fi,1,0,0
4496,666433.407815526,6159335.19637117,6,Fi,1,0,0
4497,567294.862873569,6226484.82435766,4199,Fa,0,1,0
4498,733077.176542312,6319619.62102092,5,Fi,1,0,0
4499,582923.733480567,6377917.31190628,911,Fi,0,1,0
4500,613160.492774835,6345547.31705127,8,Fi,0,0,0
4501,515565.85808587,6236648.89826814,833,FaFi,0,1,66
4502,701025.576796966,6342612.88773754,3681,Fi,0,1,0
4503,767702.616247583,6390433.75225433,487,Fi,1,1,117
4504,707608.981687159,6279802.36630258,4542,Fi,0,1,0
4505,718262.795151201,6343831.63468361,161,Fa,0,1,0
4506,516764.438161806,6216249.91413458,1392,Fi,0,1,0
4507,640022.755866651,6253559.47987988,4,Fi,0,0,0
4508,669969.740650152,6297705.96713923,131,Fi,0,1,0
4509,594180.804358018,6388092.32514248,1114,FaFi,0,1,78
4510,719778.235243245,6291585.84210346,11,Fi,1,0,0
4511,663590.207878472,6140408.63316916,29,FaFi,0,1,0
4512,630589.218771365,6386318.28413833,4,Fi,1,0,0
4513,444700.199070875,6212318.23863648,3,Fi,1,0,0
4514,594466.462425445,6184379.82863862,1872,FaFi,0,1,92
4515,668397.182781407,6278298.76977533,3,Fi,0,0,0
4516,661294.533504061,6275797.53439382,177,Fi,0,1,0
4517,575849.75566202,6375937.13469751,624,FaFi,0,1,0
4518,566758.822232797,6392149.13703807,7,Fi,1,0,0
4519,653868.661928182,6203713.91502182,440,FaFi,0,1,110
4520,497983.577397982,6220569.73217691,637,Fi,0,1,0
4521,525048.253198891,6204686.91364587,311,Fi,0,1,0
4522,675428.764438679,6281017.36143738,1269,Fi,0,1,0
4523,461011.369526374,6195380.34649829,7,Fi,0,0,0
4524,725692.369141781,6407943.56152354,1711,Fi,0,1,0
4525,652061.829027452,6201841.530738,620,Fi,1,1,0
4526,731707.206296812,6288171.21116343,5,Fi,0,0,0
4527,778632.823778329,6287091.14325401,36,FaFi,0,0,0
4528,680720.556910334,6220741.49951668,3,Fi,0,0,0
4529,631341.663201347,6203488.96214579,1886,Fi,1,1,0
4530,590536.315946837,6359040.07776424,1534,FaFi,0,1,0
4531,675964.338185697,6306271.32719334,293,Fi,0,1,0
4532,605790.032536639,6194261.53555736,508,FaFi,0,1,0
4533,742964.889569231,6359174.63197082,1049,Fi,0,1,14
4534,770512.027851719,6395370.03943814,66,FaFi,0,0,0
4535,644513.225858523,6159940.01247855,8,Fi,1,0,0
4536,527864.106920572,6302646.31695983,1050,Fi,0,1,0
4537,758262.413457333,6347161.02646066,78,FaFi,0,0,0
4538,879282.578004736,6566694.56667867,2102,Fi,0,1,0
4539,897967.138783107,6485993.4236814,6,Fi,1,0,0
4540,956325.220543409,6481179.79442405,3,Fi,1,0,0
4541,897987.342690533,6485889.83076819,2,Fi,0,0,0
4542,973356.489989114,6552079.58789089,6,Fi,1,0,0
4543,777812.876075838,6516918.95089202,8,Fi,0,0,0
4544,874357.380914469,6516420.53491866,2,Fi,1,0,0
4545,769771.923274786,6436820.25791488,7,Fi,1,0,0
4546,783071.102639552,6503029.49582588,4,Fi,1,0,0
4547,808921.569449723,6391529.48565713,60,Fa,1,0,0
4548,952936.54082348,6423957.67861232,7,Fi,1,0,0
4549,1006129.55185039,6541612.04075664,7,Fi,1,0,0
4550,739281.840018542,6456899.79420998,5,Fi,1,0,0
4551,983775.916649746,6467560.37354977,4,Fi,1,0,0
4552,985892.323942284,6571457.36717737,8,Fi,0,0,0
4553,710117.119815749,6529271.02910622,30,FaFi,0,0,0
4554,695614.963731699,6523738.32902271,8,Fi,1,0,0
4555,875837.083961466,6572363.67030204,9,Fi,1,0,0
4556,944022.947788618,6539482.55573856,4,Fi,0,0,0
4557,857311.193659474,6587112.30553989,9,Fi,0,0,0
4558,929747.749828617,6474488.1060944,2,Fi,1,0,0
4559,899395.298289062,6567386.13851272,4,Fi,0,0,0
4560,858847.375195313,6480605.52096693,4,Fi,1,0,0
4561,841224.189555011,6521679.62325213,11,Fi,1,0,0
4562,916508.637963447,6453334.14642752,5,Fi,1,0,0
4563,668924.517288927,6583214.09565002,1,Fi,1,0,0
4564,844583.128614536,6505193.42836523,11,Fi,1,0,0
4565,845487.943705517,6443073.00131743,9,Fi,1,0,0
4566,872578.902213407,6538620.82284058,1,Fi,1,0,0
4567,970357.039204801,6557620.38546339,3,Fi,1,0,0
4568,842226.213696108,6397769.01308403,3,Fi,1,0,0
4569,955856.062161604,6565759.32574517,12,Fi,1,0,0
4570,651058.79444249,6426212.45231951,84,FaFi,0,0,0
4571,887351.44962437,6569361.82925193,1,Fi,0,0,0
4572,681061.013947964,6576297.61228173,6,Fi,0,0,0
4573,910505.83967501,6449166.76880994,9,Fi,1,0,0
4574,732472.656036439,6604146.78063494,4,Fi,1,0,0
